A	140	85.185	27	3	1	2	27	2	28	1.69e-07	32.7
A	59	85.714	28	3	1	2	28	2	29	1.93e-07	32.3
A	121	75.000	28	6	1	2	28	2	29	1.97e-07	32.3
A	110	78.571	28	5	1	2	28	2	29	2.11e-07	32.3
A	109	82.143	28	4	1	2	28	2	29	2.11e-07	32.3
A	18	85.714	28	3	1	2	28	2	29	2.13e-07	32.3
A	UP38	82.143	28	4	1	2	28	2	29	2.20e-07	32.3
A	126	78.571	28	5	1	2	28	2	29	2.20e-07	32.3
A	154	85.714	28	3	1	2	28	2	29	2.23e-07	32.3
A	38	85.714	28	3	1	2	28	2	29	2.30e-07	32.3
A	UP43	85.185	27	3	1	3	28	3	29	2.35e-07	32.3
A	37	85.714	28	3	1	2	28	2	29	2.35e-07	32.3
A	Ph9	82.143	28	4	1	2	28	2	29	3.03e-07	32.0
A	Is1;73	82.143	28	4	1	2	28	2	29	3.03e-07	32.0
A	55	82.143	28	4	1	2	28	2	29	3.13e-07	32.0
A	22	85.185	27	3	1	2	27	2	28	4.03e-07	31.6
A	UP51	82.143	28	4	1	2	28	2	29	4.07e-07	31.6
A	21	82.143	28	4	1	2	28	2	29	5.18e-07	31.2
A	43	82.143	28	4	1	2	28	2	29	6.38e-07	31.2
A	26	78.571	28	5	1	2	28	2	29	6.52e-07	31.2
A	125	82.143	28	4	1	2	28	2	29	6.60e-07	31.2
A	42	82.143	28	4	1	2	28	2	29	6.82e-07	31.2
A	28	85.185	27	3	1	3	28	3	29	7.36e-07	30.8
A	UP8	82.143	28	4	1	2	28	2	29	7.69e-07	30.8
A	83	82.143	28	4	1	2	28	2	29	7.69e-07	30.8
A	Ph8	81.481	27	4	1	3	28	3	29	8.49e-07	30.8
A	Ph2	78.571	28	5	1	2	28	2	29	8.49e-07	30.8
A	144	79.310	29	5	1	1	28	1	29	8.77e-07	30.8
A	UP36	82.143	28	4	1	2	28	2	29	8.97e-07	30.8
A	111	84.615	26	3	1	2	26	2	27	1.32e-06	30.4
A	Ph10	78.571	28	5	1	2	28	2	29	1.44e-06	30.0
A	LJ1	82.143	28	4	1	2	28	2	29	1.57e-06	30.0
A	22-2	82.143	28	4	1	2	28	2	29	1.62e-06	30.0
A	20	78.571	28	5	1	2	28	2	29	1.75e-06	30.0
A	142	78.571	28	5	1	2	28	2	29	1.97e-06	30.0
A	114	78.571	28	5	1	2	28	2	29	2.54e-06	29.6
A	79	75.000	28	6	1	2	28	2	29	2.54e-06	29.6
A	123	75.000	28	6	1	2	28	2	29	2.96e-06	29.3
A	122	75.000	28	6	1	2	28	2	29	2.96e-06	29.3
A	UP28	82.143	28	4	1	2	28	2	29	3.13e-06	29.3
A	EV4	78.571	28	5	1	2	28	2	29	3.15e-06	29.3
A	beta	78.571	28	5	1	2	28	2	29	3.57e-06	29.3
A	UP42	78.571	28	5	1	2	28	2	29	3.61e-06	29.3
A	Is3;75	75.000	28	6	1	2	28	2	29	4.45e-06	28.9
A	19	75.000	28	6	1	2	28	2	29	4.75e-06	28.9
A	116	92.593	27	2	0	2	28	2	28	4.84e-06	28.9
A	24	77.778	27	5	1	2	27	2	28	5.42e-06	28.9
A	49	75.000	28	6	1	2	28	2	29	8.58e-06	28.1
A	Is4;76	92.593	27	2	0	2	28	2	28	8.95e-06	28.1
A	99	61.538	26	10	0	2	27	2	27	8.97e-06	28.1
A	51	75.000	28	6	1	2	28	2	29	9.90e-06	28.1
A	50	75.000	28	6	1	2	28	2	29	9.90e-06	28.1
A	115	75.000	28	6	1	2	28	2	29	1.13e-05	28.1
A	UP12	75.862	29	5	2	2	28	2	30	1.31e-05	27.7
A	139	96.296	27	1	0	2	28	2	28	1.44e-05	27.7
A	24-2	75.000	28	6	1	2	28	2	29	2.20e-05	27.3
A	UP33	92.593	27	2	0	2	28	2	28	3.05e-05	26.9
A	UP15	100.000	14	0	0	2	15	2	15	8.57e-05	25.8
A	133	55.556	27	12	0	1	27	1	27	9.77e-05	25.4
A	EV12	75.000	28	6	1	2	28	2	29	9.99e-05	25.4
A	UP41	75.000	28	6	1	2	28	2	29	1.04e-04	25.4
A	127	66.667	27	8	1	2	27	2	28	1.13e-04	25.4
A	128	67.857	28	8	1	2	28	2	29	1.36e-04	25.4
A	158	85.185	27	4	0	2	28	2	28	1.60e-04	25.0
A	57	92.308	26	2	0	2	27	2	27	2.05e-04	24.6
A	92	92.857	14	1	0	2	15	2	15	2.30e-04	24.6
A	135	59.259	27	11	0	1	27	1	27	2.68e-04	24.6
A	Is9;78	85.714	28	3	1	2	28	2	29	0.001	23.1
A	25	85.714	28	3	1	2	28	2	29	0.001	22.7
A	EV6	70.833	24	4	1	2	25	2	22	0.003	21.9
A	134	53.846	26	12	0	2	27	2	27	0.003	21.9
A	23	82.143	28	4	1	2	28	2	29	0.003	21.6
A	30	82.143	28	4	1	2	28	2	29	0.004	21.6
A	143	75.000	28	6	1	2	28	2	29	0.005	21.2
A	EV11	75.000	24	3	1	2	25	2	22	0.006	20.8
A	130	92.593	27	2	0	2	28	2	28	0.007	20.8
A	alpha	67.857	28	2	2	2	28	2	23	0.008	20.8
A	Ph1	59.259	27	6	1	2	28	2	23	0.009	20.4
A	149	85.185	27	4	0	2	28	2	28	0.012	20.4
A	86	85.185	27	4	0	2	28	2	28	0.012	20.4
A	V	66.667	27	9	0	2	28	2	28	0.019	19.6
A	108	64.286	28	3	2	2	28	2	23	0.020	19.6
A	UP14	78.571	28	5	1	2	28	2	29	0.032	19.2
A	UP27	71.429	28	7	1	2	28	2	29	0.036	19.2
A	147	85.185	27	4	0	2	28	2	28	0.070	18.5
A	EV1	88.889	9	1	0	20	28	21	29	0.14	17.7
A	89	60.714	28	10	1	2	28	2	29	0.19	17.3
A	117	84.000	25	4	0	3	27	3	27	0.25	16.9
A	52	92.593	27	2	0	2	28	2	28	0.31	16.5
A	102	64.286	28	9	1	2	28	2	29	0.40	16.5
A	mu	67.857	28	8	1	2	28	2	29	0.41	16.2
A	41	85.714	21	2	1	9	28	9	29	0.54	16.2
A	156	85.714	28	3	1	2	28	2	29	0.57	16.2
A	EV5	100.000	8	0	0	18	25	15	22	0.65	15.8
A	153	67.857	28	8	1	2	28	2	29	0.65	15.8
A	105	92.593	27	2	0	2	28	2	28	0.90	15.4
A	EV3	92.593	27	2	0	2	28	2	28	0.94	15.4
A	Sigma	96.296	27	1	0	2	28	2	28	0.94	15.4
A	97	84.615	26	4	0	2	27	2	27	1.4	15.0
A	C	82.143	28	4	1	2	28	2	29	1.4	15.0
A	B	71.429	28	7	1	2	28	2	29	1.4	15.0
A	32	82.143	28	4	1	2	28	2	29	1.6	15.0
A	118	84.615	26	4	0	2	27	2	27	1.9	15.0
A	1	80.952	21	3	1	9	28	9	29	2.2	14.6
A	101	66.667	27	8	1	3	28	3	29	2.3	14.6
A	85	77.778	27	6	0	2	28	2	28	2.4	14.6
A	M;UP47	100.000	6	0	0	23	28	24	29	2.5	14.6
A	47	100.000	6	0	0	23	28	24	29	2.8	14.6
A	16	67.857	28	8	1	2	28	2	29	2.8	14.6
A	EV2	100.000	6	0	0	23	28	24	29	2.9	14.6
A	U	62.069	29	10	1	1	28	1	29	2.9	14.6
A	I	62.069	29	10	1	1	28	1	29	2.9	14.6
A	F	100.000	6	0	0	23	28	24	29	2.9	14.6
A	81	100.000	6	0	0	23	28	24	29	3.2	14.6
A	153-2	69.231	26	7	1	4	28	3	28	5.0	14.2
A	K;S	67.857	28	8	1	2	28	2	29	5.1	13.9
A	pi	78.571	28	5	1	2	28	2	29	5.9	13.9
A	95	88.889	27	3	0	2	28	2	28	7.9	13.5
A	J	67.857	28	8	1	2	28	2	29	9.1	13.5
A	UP48	83.333	6	1	0	23	28	24	29	9.7	13.5
B	B	100.000	29	0	0	1	29	1	29	6.76e-14	48.9
B	sigma	93.103	29	2	0	1	29	1	29	1.02e-12	45.8
B	R	96.429	28	1	0	1	28	1	28	1.12e-12	45.8
B	UP38	93.103	29	2	0	1	29	1	29	2.48e-12	44.7
B	27	93.103	29	2	0	1	29	1	29	4.39e-12	44.3
B	UP51	93.103	29	2	0	1	29	1	29	5.07e-12	43.9
B	UP24	89.655	29	3	0	1	29	1	29	7.28e-12	43.5
B	161	89.655	29	3	0	1	29	1	29	1.17e-11	43.1
B	13	92.857	28	2	0	2	29	2	29	1.71e-11	42.7
B	34	89.655	29	3	0	1	29	1	29	1.75e-11	42.7
B	39-2	92.857	28	2	0	2	29	2	29	2.23e-11	42.4
B	Ph17	89.655	29	3	0	1	29	1	29	2.26e-11	42.4
B	UP7	89.655	29	3	0	1	29	1	29	2.44e-11	42.4
B	UP2	89.655	29	3	0	1	29	1	29	4.13e-11	41.6
B	Ph3	89.286	28	3	0	2	29	2	29	4.17e-11	41.6
B	UP22	86.207	29	4	0	1	29	1	29	4.36e-11	41.6
B	113	89.286	28	3	0	2	29	2	29	4.46e-11	41.6
B	151	86.207	29	4	0	1	29	1	29	4.51e-11	41.6
B	112	89.286	28	3	0	2	29	2	29	4.56e-11	41.6
B	45	89.286	28	3	0	2	29	2	29	4.92e-11	41.6
B	UP26	86.207	29	4	0	1	29	1	29	5.09e-11	41.6
B	157;158-2	89.286	28	3	0	2	29	2	29	6.92e-11	41.2
B	124	85.714	28	4	0	2	29	2	29	7.31e-11	41.2
B	Ph9	89.655	29	3	0	1	29	1	29	8.90e-11	40.8
B	Ph18	89.286	28	3	0	2	29	2	29	9.30e-11	40.8
B	12	89.655	29	3	0	1	29	1	29	9.30e-11	40.8
B	3	89.655	29	3	0	1	29	1	29	9.30e-11	40.8
B	UP11	86.207	29	4	0	1	29	1	29	9.41e-11	40.8
B	161-2	86.207	29	4	0	1	29	1	29	9.41e-11	40.8
B	Ph7	89.286	28	3	0	2	29	2	29	9.72e-11	40.8
B	Ph4	86.207	29	4	0	1	29	1	29	1.03e-10	40.8
B	152	92.593	27	2	0	2	28	2	28	1.06e-10	40.8
B	21	89.655	29	3	0	1	29	1	29	1.22e-10	40.4
B	26	86.207	29	4	0	1	29	1	29	1.34e-10	40.4
B	154	89.655	29	3	0	1	29	1	29	1.35e-10	40.4
B	UP17	89.286	28	3	0	2	29	2	29	1.41e-10	40.4
B	2	89.286	28	3	0	2	29	2	29	1.61e-10	40.4
B	Is2;74	86.207	29	4	0	1	29	1	29	1.90e-10	40.0
B	Ph2	86.207	29	4	0	1	29	1	29	2.19e-10	40.0
B	Ph16	85.714	28	4	0	2	29	2	29	2.32e-10	39.7
B	55	89.286	28	3	0	2	29	2	29	2.32e-10	39.7
B	58	85.714	28	4	0	2	29	2	29	2.37e-10	39.7
B	160	82.759	29	5	0	1	29	1	29	2.39e-10	39.7
B	Ph6	85.714	28	4	0	2	29	2	29	2.53e-10	39.7
B	17	89.286	28	3	0	2	29	2	29	2.58e-10	39.7
B	UP29	86.207	29	4	0	1	29	1	29	2.79e-10	39.7
B	UP23	86.207	29	4	0	1	29	1	29	2.79e-10	39.7
B	Is5;77	86.207	29	4	0	1	29	1	29	2.79e-10	39.7
B	155	86.207	29	4	0	1	29	1	29	3.11e-10	39.7
B	Is1;73	89.286	28	3	0	2	29	2	29	3.51e-10	39.3
B	4	89.286	28	3	0	2	29	2	29	3.63e-10	39.3
B	94	86.207	29	4	0	1	29	1	29	3.65e-10	39.3
B	87	89.286	28	3	0	1	28	1	28	4.05e-10	39.3
B	15	86.207	29	4	0	1	29	1	29	4.05e-10	39.3
B	UP25	89.286	28	3	0	2	29	2	29	4.52e-10	39.3
B	121	78.571	28	6	0	2	29	2	29	4.67e-10	38.9
B	20	86.207	29	4	0	1	29	1	29	5.05e-10	38.9
B	18	89.286	28	3	0	2	29	2	29	5.22e-10	38.9
B	10	86.207	29	4	0	1	29	1	29	5.22e-10	38.9
B	82	82.759	29	5	0	1	29	1	29	5.28e-10	38.9
B	11	86.207	29	4	0	1	29	1	29	5.30e-10	38.9
B	104	86.207	29	4	0	1	29	1	29	5.51e-10	38.9
B	UP16	85.714	28	4	0	2	29	2	29	7.50e-10	38.5
B	46	85.714	28	4	0	2	29	2	29	9.86e-10	38.1
B	33	82.759	29	5	0	1	29	1	29	9.86e-10	38.1
B	24	85.714	28	4	0	1	28	1	28	1.04e-09	38.1
B	UP9	89.655	29	2	1	1	29	1	28	1.15e-09	38.1
B	19	82.759	29	5	0	1	29	1	29	1.23e-09	38.1
B	63	86.207	29	4	0	1	29	1	29	1.33e-09	38.1
B	Ph13	86.207	29	4	0	1	29	1	29	1.40e-09	37.7
B	UP42	86.207	29	4	0	1	29	1	29	1.42e-09	37.7
B	125	85.714	28	4	0	2	29	2	29	1.51e-09	37.7
B	100	85.714	28	4	0	2	29	2	29	1.62e-09	37.7
B	Is3;75	82.759	29	5	0	1	29	1	29	1.65e-09	37.7
B	Ph10	85.714	28	4	0	2	29	2	29	1.67e-09	37.7
B	119	79.310	29	6	0	1	29	1	29	1.75e-09	37.7
B	103;Me1	86.207	29	4	0	1	29	1	29	1.77e-09	37.7
B	UP39	82.143	28	5	0	2	29	2	29	1.91e-09	37.4
B	Ph8	82.759	29	5	0	1	29	1	29	1.95e-09	37.4
B	109	82.759	29	5	0	1	29	1	29	1.95e-09	37.4
B	tau	85.714	28	4	0	2	29	2	29	1.95e-09	37.4
B	EV7	85.714	28	4	0	2	29	2	29	1.98e-09	37.4
B	93	85.714	28	4	0	2	29	2	29	1.98e-09	37.4
B	UP44	82.759	29	5	0	1	29	1	29	2.30e-09	37.4
B	111	88.462	26	3	0	2	27	2	27	2.40e-09	37.4
B	88;Ph20	82.143	28	5	0	2	29	2	29	2.43e-09	37.4
B	67	85.714	28	4	0	2	29	2	29	2.48e-09	37.4
B	EV4	85.714	28	4	0	2	29	2	29	2.49e-09	37.4
B	140	85.714	28	4	0	1	28	1	28	2.54e-09	37.4
B	36	86.207	29	3	1	1	29	1	28	2.59e-09	37.4
B	110	79.310	29	6	0	1	29	1	29	2.71e-09	37.0
B	38	86.207	29	4	0	1	29	1	29	2.80e-09	37.0
B	162	85.714	28	4	0	2	29	2	29	2.83e-09	37.0
B	54	82.143	28	5	0	2	29	2	29	3.30e-09	37.0
B	68	82.759	29	5	0	1	29	1	29	3.64e-09	37.0
B	22	85.714	28	4	0	1	28	1	28	3.81e-09	37.0
B	EV8	85.714	28	4	0	2	29	2	29	4.07e-09	36.6
B	Ph5	82.143	28	5	0	2	29	2	29	4.16e-09	36.6
B	53	82.143	28	5	0	2	29	2	29	4.20e-09	36.6
B	24-2	82.759	29	5	0	1	29	1	29	4.34e-09	36.6
B	UP43	82.759	29	5	0	1	29	1	29	4.59e-09	36.6
B	UP34	89.286	28	2	1	2	29	2	28	4.90e-09	36.6
B	98	86.207	29	3	1	1	29	1	28	5.35e-09	36.6
B	159	82.759	29	4	1	1	29	1	28	5.52e-09	36.2
B	beta	85.714	28	4	0	2	29	2	29	6.45e-09	36.2
B	EV9	86.207	29	3	1	1	29	1	28	6.89e-09	36.2
B	123	78.571	28	6	0	2	29	2	29	7.12e-09	36.2
B	122	78.571	28	6	0	2	29	2	29	7.12e-09	36.2
B	59	82.143	28	5	0	2	29	2	29	7.12e-09	36.2
B	65	86.207	29	3	1	1	29	1	28	7.36e-09	36.2
B	43	82.759	29	5	0	1	29	1	29	7.60e-09	36.2
B	48	82.143	28	5	0	2	29	2	29	7.89e-09	36.2
B	28	82.759	29	5	0	1	29	1	29	8.67e-09	35.8
B	UP36	82.759	29	5	0	1	29	1	29	9.26e-09	35.8
B	UP30	82.759	29	4	1	1	29	1	28	9.78e-09	35.8
B	UP10	85.714	28	3	1	2	29	2	28	9.88e-09	35.8
B	141	85.185	27	4	0	2	28	2	28	1.01e-08	35.8
B	56	78.571	28	6	0	2	29	2	29	1.05e-08	35.8
B	37	85.714	28	4	0	2	29	2	29	1.09e-08	35.8
B	UP5	85.714	28	3	1	2	29	2	28	1.34e-08	35.4
B	Ph14	82.759	29	4	1	1	29	1	28	1.44e-08	35.4
B	22-2	82.759	29	5	0	1	29	1	29	1.50e-08	35.4
B	51	82.143	28	5	0	2	29	2	29	1.52e-08	35.4
B	50	82.143	28	5	0	2	29	2	29	1.52e-08	35.4
B	115	82.143	28	5	0	2	29	2	29	1.79e-08	35.0
B	127	75.000	28	7	0	1	28	1	28	1.83e-08	35.0
B	137	82.759	29	4	1	1	29	1	28	1.89e-08	35.0
B	49	82.143	28	5	0	2	29	2	29	1.89e-08	35.0
B	96	82.759	29	4	1	1	29	1	28	2.18e-08	35.0
B	MGl10	86.207	29	3	1	1	29	1	28	2.35e-08	34.7
B	126	75.000	28	7	0	2	29	2	29	2.52e-08	34.7
B	42	82.143	28	5	0	2	29	2	29	2.97e-08	34.7
B	UP41	82.759	29	5	0	1	29	1	29	3.50e-08	34.3
B	160-2	79.310	29	5	1	1	29	1	28	3.50e-08	34.3
B	UP12	79.310	29	5	1	2	29	2	30	3.87e-08	34.3
B	UP31	82.143	28	4	1	2	29	2	28	3.90e-08	34.3
B	114	78.571	28	6	0	2	29	2	29	4.21e-08	34.3
B	UP8	82.143	28	5	0	2	29	2	29	4.75e-08	33.9
B	83	82.143	28	5	0	2	29	2	29	4.75e-08	33.9
B	79	75.000	28	7	0	2	29	2	29	4.81e-08	33.9
B	UP1	82.759	29	4	1	1	29	1	28	6.75e-08	33.5
B	LJ1	82.143	28	5	0	2	29	2	29	6.75e-08	33.5
B	14	85.714	28	3	1	2	29	2	28	1.01e-07	33.1
B	UP46	85.714	28	3	1	2	29	2	28	1.33e-07	32.7
B	129	72.414	29	7	1	1	29	1	28	1.42e-07	32.7
B	EV12	82.143	28	5	0	2	29	2	29	1.49e-07	32.7
B	71	82.143	28	4	1	2	29	2	28	2.07e-07	32.3
B	107;Ph12	79.310	29	5	1	1	29	1	28	2.11e-07	32.3
B	UP28	82.143	28	5	0	2	29	2	29	2.11e-07	32.3
B	128	75.000	28	7	0	2	29	2	29	2.52e-07	32.3
B	142	75.000	28	7	0	2	29	2	29	2.84e-07	32.0
B	UP45	82.143	28	4	1	2	29	2	28	3.28e-07	32.0
B	144	78.571	28	6	0	2	29	2	29	4.46e-07	31.6
B	150	78.571	28	5	1	2	29	2	28	6.83e-07	31.2
B	134	67.857	28	8	1	1	28	1	27	8.16e-06	28.5
B	Ph1	68.966	29	3	1	1	29	1	23	1.25e-05	27.7
B	UP40	75.000	28	6	1	2	29	2	28	1.29e-05	27.7
B	UP15	86.207	29	4	0	1	29	1	29	1.37e-05	27.7
B	135	62.963	27	10	0	2	28	1	27	2.67e-05	26.9
B	UP14	89.655	29	3	0	1	29	1	29	3.78e-05	26.6
B	133	62.963	27	10	0	2	28	1	27	7.07e-05	26.2
B	41	93.333	15	1	0	15	29	15	29	7.15e-05	25.8
B	25	89.655	29	3	0	1	29	1	29	7.47e-05	25.8
B	UP33	93.333	15	1	0	1	15	1	15	9.69e-05	25.8
B	alpha	68.966	29	3	1	1	29	1	23	1.01e-04	25.4
B	89	93.103	29	2	0	1	29	1	29	1.54e-04	25.0
B	108	65.517	29	4	1	1	29	1	23	2.74e-04	24.3
B	30	86.207	29	4	0	1	29	1	29	2.81e-04	24.6
B	Is9;78	89.286	28	3	0	2	29	2	29	2.97e-04	24.3
B	102	93.103	29	2	0	1	29	1	29	3.38e-04	24.3
B	92	86.667	15	2	0	1	15	1	15	3.82e-04	24.3
B	99	57.143	28	11	1	1	28	1	27	4.17e-04	23.9
B	156	89.655	29	3	0	1	29	1	29	4.26e-04	23.9
B	158	86.667	15	2	0	1	15	1	15	4.44e-04	23.9
B	139	86.667	15	2	0	1	15	1	15	6.97e-04	23.5
B	116	85.714	14	2	0	2	15	2	15	7.50e-04	23.5
B	23	85.714	28	4	0	2	29	2	29	0.001	23.1
B	C	96.552	29	1	0	1	29	1	29	0.001	22.7
B	16	89.655	29	3	0	1	29	1	29	0.001	22.7
B	143	78.571	28	6	0	2	29	2	29	0.002	22.3
B	101	93.103	29	2	0	1	29	1	29	0.002	22.3
B	Is4;76	85.714	14	2	0	2	15	2	15	0.002	22.3
B	pi	93.103	29	2	0	1	29	1	29	0.004	21.6
B	57	78.571	14	3	0	2	15	2	15	0.004	21.6
B	K;S	96.552	29	1	0	1	29	1	29	0.005	21.6
B	32	96.429	28	1	0	2	29	2	29	0.005	21.2
B	J	96.552	29	1	0	1	29	1	29	0.006	21.2
B	EV1	100.000	10	0	0	20	29	20	29	0.007	20.8
B	153	78.571	14	3	0	2	15	2	15	0.007	20.8
B	UP27	82.143	28	5	0	2	29	2	29	0.015	20.0
B	T	96.552	29	1	0	1	29	1	29	0.015	20.0
B	1	85.714	21	3	0	9	29	9	29	0.017	20.0
B	117	79.310	29	6	0	1	29	1	29	0.019	20.0
B	mu	89.655	29	3	0	1	29	1	29	0.019	20.0
B	72;80	93.103	29	2	0	1	29	1	29	0.020	19.6
B	47	96.552	29	1	0	1	29	1	29	0.020	19.6
